index,league,player_id,salary,season,season_end,season_start,team
12184,NBA,swiftro01,1764480,2005-06,2006,2005,Seattle SuperSonics
12185,NBA,swiftro01,1887600,2006-07,2007,2006,Seattle SuperSonics
12186,NBA,swiftro01,2601113,2007-08,2008,2007,Seattle SuperSonics
12187,NBA,swiftro01,3579131,2008-09,2009,2008,Oklahoma City Thunder
12188,NBA,swiftst01,3164280,2000-01,2001,2000,Vancouver Grizzlies
12189,NBA,swiftst01,3401640,2001-02,2002,2001,Memphis Grizzlies
12190,NBA,swiftst01,3639000,2002-03,2003,2002,Memphis Grizzlies
12191,NBA,swiftst01,4592418,2003-04,2004,2003,Memphis Grizzlies
12192,NBA,swiftst01,5993105,2004-05,2005,2004,Memphis Grizzlies
12193,NBA,swiftst01,5000000,2005-06,2006,2005,Houston Rockets
12194,NBA,swiftst01,5400000,2006-07,2007,2006,Memphis Grizzlies
12195,NBA,swiftst01,5800000,2007-08,2008,2007,New Jersey Nets
12196,NBA,swiftst01,6200000,2008-09,2009,2008,New Jersey Nets
12197,NBA,swinsaa01,102424,1994-95,1995,1994,Phoenix Suns
12198,NBA,sypa01,473604,2010-11,2011,2010,Atlanta Hawks
12199,NBA,szabobr01,220000,1996-97,1997,1996,Boston Celtics
12200,NBA,szczewa02,2011440,1999-00,2000,1999,Minnesota Timberwolves
12201,NBA,szczewa02,2162280,2000-01,2001,2000,Minnesota Timberwolves
12202,NBA,szczewa02,2313240,2001-02,2002,2001,Minnesota Timberwolves
12203,NBA,szczewa02,2933187,2002-03,2003,2002,Minnesota Timberwolves
12204,NBA,szczewa02,8000000,2003-04,2004,2003,Minnesota Timberwolves
12205,NBA,szczewa02,9000000,2004-05,2005,2004,Minnesota Timberwolves
12206,NBA,szczewa02,10000000,2005-06,2006,2005,Minnesota Timberwolves
12207,NBA,szczewa02,11775000,2006-07,2007,2006,Boston Celtics
12208,NBA,szczewa02,12775000,2007-08,2008,2007,Cleveland Cavaliers
12209,NBA,szczewa02,13775000,2008-09,2009,2008,Cleveland Cavaliers
12210,NBA,tabakza01,500000,1994-95,1995,1994,Houston Rockets
12211,NBA,tabakza01,650000,1995-96,1996,1995,Toronto Raptors
12212,NBA,tabakza01,800000,1996-97,1997,1996,Toronto Raptors
12213,NBA,tabakza01,950000,1997-98,1998,1997,Toronto Raptors
12214,NBA,tabakza01,1100000,1999-00,2000,1999,Indiana Pacers
12215,NBA,tabakza01,1200000,2000-01,2001,2000,Indiana Pacers
12216,NBA,tabusyu01,108066,2004-05,2005,2004,Phoenix Suns
12217,NBA,taftch01,423762,2005-06,2006,2005,Golden State Warriors
12218,NBA,taftch01,664209,2006-07,2007,2006,Golden State Warriors
12219,NBA,tarladr01,2500000,2000-01,2001,2000,Chicago Bulls
12220,NBA,tarplro01,460000,1987-88,1988,1987,Dallas Mavericks
12221,NBA,tarplro01,560000,1988-89,1989,1988,Dallas Mavericks
12222,NBA,tarplro01,765000,1990-91,1991,1990,Dallas Mavericks
12223,NBA,tarplro01,80000,1992-93,1993,1992,Dallas Mavericks
12224,NBA,tarplro01,80000,1993-94,1994,1993,Dallas Mavericks
12225,NBA,tarplro01,3000000,1994-95,1995,1994,Dallas Mavericks
12226,NBA,tarplro01,775000,1995-96,1996,1995,Dallas Mavericks
12227,NBA,tatumja01,5645400,2017-18,2018,2017,Boston Celtics
12228,NBA,tavarwa01,1000000,2015-16,2016,2015,Atlanta Hawks
12229,NBA,tavarwa01,1000000,2016-17,2017,2016,Atlanta Hawks
12230,NBA,tavarwa01,5145,2016-17,2017,2016,Cleveland Cavaliers
12231,NBA,tayloan01,100000,1988-89,1989,1988,Miami Heat
12232,NBA,taylodo01,398762,2005-06,2006,2005,Washington Wizards
12233,NBA,taylodo01,664209,2006-07,2007,2006,Washington Wizards
12234,NBA,taylois01,305000,2016-17,2017,2016,Houston Rockets
12235,NBA,taylois01,1312611,2017-18,2018,2017,Atlanta Hawks
12236,NBA,tayloje03,575000,2012-13,2013,2012,Charlotte Bobcats
12237,NBA,tayloje03,788872,2013-14,2014,2013,Charlotte Bobcats
12238,NBA,tayloje03,915243,2014-15,2015,2014,Charlotte Hornets
12239,NBA,tayloje02,725000,2009-10,2010,2009,Houston Rockets
12240,NBA,tayloje02,780871,2010-11,2011,2010,Sacramento Kings
12241,NBA,taylojo01,901880,1997-98,1998,1997,Orlando Magic
12242,NBA,taylojo01,1037000,1998-99,1999,1998,Denver Nuggets
12243,NBA,taylojo01,1172400,1999-00,2000,1999,Orlando Magic
12244,NBA,tayloma01,1051800,1997-98,1998,1997,Los Angeles Clippers
12245,NBA,tayloma01,1209000,1998-99,1999,1998,Los Angeles Clippers
12246,NBA,tayloma01,1367400,1999-00,2000,1999,Los Angeles Clippers
12247,NBA,tayloma01,2250000,2000-01,2001,2000,Houston Rockets
12248,NBA,tayloma01,6500000,2001-02,2002,2001,Houston Rockets
12249,NBA,tayloma01,7150000,2002-03,2003,2002,Houston Rockets
12250,NBA,tayloma01,7800000,2003-04,2004,2003,Houston Rockets
12251,NBA,tayloma01,8450000,2004-05,2005,2004,Houston Rockets
12252,NBA,tayloma01,9100000,2005-06,2006,2005,New York Knicks
12253,NBA,tayloma01,7500000,2006-07,2007,2006,New York Knicks
12254,NBA,tayloma01,1065918,2006-07,2007,2006,Sacramento Kings
12255,NBA,taylomi01,500000,2008-09,2009,2008,Los Angeles Clippers
12256,NBA,tayloty01,473604,2012-13,2013,2012,Brooklyn Nets
12257,NBA,tayloty01,788872,2013-14,2014,2013,Brooklyn Nets
12258,NBA,teaglte01,150000,1985-86,1986,1985,Golden State Warriors
12259,NBA,teaglte01,350000,1987-88,1988,1987,Golden State Warriors
12260,NBA,teaglte01,400000,1988-89,1989,1988,Golden State Warriors
12261,NBA,teaglte01,550000,1990-91,1991,1990,Los Angeles Lakers
12262,NBA,teaglte01,700000,1991-92,1992,1991,Los Angeles Lakers
12263,NBA,teaguje01,1373880,2009-10,2010,2009,Atlanta Hawks
12264,NBA,teaguje01,1476840,2010-11,2011,2010,Atlanta Hawks
12265,NBA,teaguje01,1579920,2011-12,2012,2011,Atlanta Hawks
12266,NBA,teaguje01,2433077,2012-13,2013,2012,Atlanta Hawks
12267,NBA,teaguje01,8000000,2013-14,2014,2013,Atlanta Hawks
12268,NBA,teaguje01,8000000,2014-15,2015,2014,Atlanta Hawks
12269,NBA,teaguje01,8000000,2015-16,2016,2015,Atlanta Hawks
12270,NBA,teaguje01,8800000,2016-17,2017,2016,Indiana Pacers
12271,NBA,teaguje01,19000000,2017-18,2018,2017,Minnesota Timberwolves
12272,NBA,teaguma01,1028400,2012-13,2013,2012,Chicago Bulls
12273,NBA,teaguma01,1074720,2013-14,2014,2013,Chicago Bulls
12274,NBA,teaguma01,1120920,2014-15,2015,2014,Philadelphia 76ers
12275,NBA,teaguma01,157945,2017-18,2018,2017,Memphis Grizzlies
12276,NBA,teletmi01,3090000,2012-13,2013,2012,Brooklyn Nets
12277,NBA,teletmi01,3229050,2013-14,2014,2013,Brooklyn Nets
12278,NBA,teletmi01,3368100,2014-15,2015,2014,Brooklyn Nets
12279,NBA,teletmi01,5500000,2015-16,2016,2015,Phoenix Suns
12280,NBA,teletmi01,10500000,2016-17,2017,2016,Milwaukee Bucks
12281,NBA,teletmi01,10500000,2017-18,2018,2017,Milwaukee Bucks
12282,NBA,telfase01,1559280,2004-05,2005,2004,Portland Trail Blazers
12283,NBA,telfase01,1676280,2005-06,2006,2005,Portland Trail Blazers
12284,NBA,telfase01,1793160,2006-07,2007,2006,Boston Celtics
12285,NBA,telfase01,2562426,2007-08,2008,2007,Minnesota Timberwolves
12286,NBA,telfase01,2300000,2008-09,2009,2008,Minnesota Timberwolves
12287,NBA,telfase01,2500000,2009-10,2010,2009,Cleveland Cavaliers
12288,NBA,telfase01,2700000,2010-11,2011,2010,Minnesota Timberwolves
12289,NBA,telfase01,1500000,2011-12,2012,2011,Phoenix Suns
12290,NBA,telfase01,1567500,2012-13,2013,2012,Toronto Raptors
12291,NBA,telfase01,915243,2014-15,2015,2014,Oklahoma City Thunder
12292,NBA,templga01,98637,2010-11,2011,2010,Milwaukee Bucks
12293,NBA,templga01,71736,2010-11,2011,2010,San Antonio Spurs
12294,NBA,templga01,572943,2012-13,2013,2012,Washington Wizards
12295,NBA,templga01,916099,2013-14,2014,2013,Washington Wizards
12296,NBA,templga01,981084,2014-15,2015,2014,Washington Wizards
12297,NBA,templga01,1100602,2015-16,2016,2015,Washington Wizards
12298,NBA,templga01,8000000,2016-17,2017,2016,Sacramento Kings
12299,NBA,templga01,8000000,2017-18,2018,2017,Sacramento Kings
12300,NBA,teodomi01,6000000,2017-18,2018,2017,Los Angeles Clippers
12301,NBA,terryja01,1468920,1999-00,2000,1999,Atlanta Hawks
12302,NBA,terryja01,1579080,2000-01,2001,2000,Atlanta Hawks
12303,NBA,terryja01,1689360,2001-02,2002,2001,Atlanta Hawks
12304,NBA,terryja01,2153934,2002-03,2003,2002,Atlanta Hawks
12305,NBA,terryja01,8333333,2003-04,2004,2003,Atlanta Hawks
12306,NBA,terryja01,7500000,2004-05,2005,2004,Dallas Mavericks
12307,NBA,terryja01,6666667,2005-06,2006,2005,Dallas Mavericks
12308,NBA,terryja01,8100000,2006-07,2007,2006,Dallas Mavericks
12309,NBA,terryja01,8898000,2007-08,2008,2007,Dallas Mavericks
12310,NBA,terryja01,9196000,2008-09,2009,2008,Dallas Mavericks
12311,NBA,terryja01,9862500,2009-10,2010,2009,Dallas Mavericks
12312,NBA,terryja01,10650000,2010-11,2011,2010,Dallas Mavericks
12313,NBA,terryja01,11158000,2011-12,2012,2011,Dallas Mavericks
12314,NBA,terryja01,5000000,2012-13,2013,2012,Boston Celtics
12315,NBA,terryja01,5625313,2013-14,2014,2013,Brooklyn Nets
12316,NBA,terryja01,5850313,2014-15,2015,2014,Houston Rockets
12317,NBA,terryja01,1499187,2015-16,2016,2015,Houston Rockets
12318,NBA,terryja01,1551659,2016-17,2017,2016,Milwaukee Bucks
12319,NBA,terryja01,1471382,2017-18,2018,2017,Milwaukee Bucks
12320,NBA,thabeha01,4458840,2009-10,2010,2009,Memphis Grizzlies
12321,NBA,thabeha01,4793280,2010-11,2011,2010,Houston Rockets
12322,NBA,thabeha01,5127720,2011-12,2012,2011,Houston Rockets
12323,NBA,thabeha01,1200000,2012-13,2013,2012,Oklahoma City Thunder
12324,NBA,thabeha01,1200000,2013-14,2014,2013,Oklahoma City Thunder
12325,NBA,theisda01,815615,2017-18,2018,2017,Boston Celtics
12326,NBA,theusre01,435000,1984-85,1985,1984,Kansas City Kings
12327,NBA,theusre01,485000,1985-86,1986,1985,Sacramento Kings
12328,NBA,theusre01,800000,1987-88,1988,1987,Sacramento Kings
12329,NBA,theusre01,450000,1988-89,1989,1988,Atlanta Hawks
12330,NBA,theusre01,765000,1990-91,1991,1990,New Jersey Nets
12331,NBA,thibepe01,85000,1985-86,1986,1985,Golden State Warriors
12332,NBA,thomaad01,60000,2015-16,2016,2015,Detroit Pistons
12333,NBA,thomabi01,510529,2007-08,2008,2007,New Jersey Nets
12334,NBA,thomabi01,264897,2007-08,2008,2007,Cleveland Cavaliers
12335,NBA,thomaca01,247500,1996-97,1997,1996,Cleveland Cavaliers
12336,NBA,thomaca01,272250,1997-98,1998,1997,Golden State Warriors
12337,NBA,thomach01,130000,1991-92,1992,1991,Detroit Pistons
12338,NBA,thomaet01,1388880,2000-01,2001,2000,Dallas Mavericks
12339,NBA,thomaet01,1493040,2001-02,2002,2001,Washington Wizards
12340,NBA,thomaet01,1597200,2002-03,2003,2002,Washington Wizards
12341,NBA,thomaet01,2200942,2003-04,2004,2003,Washington Wizards
12342,NBA,thomaet01,4903000,2004-05,2005,2004,Washington Wizards
12343,NBA,thomaet01,5393300,2005-06,2006,2005,Washington Wizards
12344,NBA,thomaet01,5883600,2006-07,2007,2006,Washington Wizards
12345,NBA,thomaet01,6373900,2007-08,2008,2007,Washington Wizards
12346,NBA,thomaet01,6864200,2008-09,2009,2008,Washington Wizards
12347,NBA,thomaet01,7350000,2009-10,2010,2009,Oklahoma City Thunder
12348,NBA,thomaet01,1223166,2010-11,2011,2010,Atlanta Hawks
12349,NBA,thomair01,120000,1990-91,1991,1990,Los Angeles Lakers
12350,NBA,thomais02,473604,2011-12,2012,2011,Sacramento Kings
12351,NBA,thomais02,762195,2012-13,2013,2012,Sacramento Kings
12352,NBA,thomais02,884293,2013-14,2014,2013,Sacramento Kings
12353,NBA,thomais02,7238606,2014-15,2015,2014,Boston Celtics
12354,NBA,thomais02,6912869,2015-16,2016,2015,Boston Celtics
12355,NBA,thomais02,6587132,2016-17,2017,2016,Boston Celtics
12356,NBA,thomais02,6261395,2017-18,2018,2017,Los Angeles Lakers
12357,NBA,thomais01,750000,1984-85,1985,1984,Detroit Pistons
12358,NBA,thomais01,750000,1985-86,1986,1985,Detroit Pistons
12359,NBA,thomais01,759000,1986-87,1987,1986,Detroit Pistons
12360,NBA,thomais01,750000,1987-88,1988,1987,Detroit Pistons
12361,NBA,thomais01,1100000,1988-89,1989,1988,Detroit Pistons
12362,NBA,thomais01,2100000,1989-90,1990,1989,Detroit Pistons
12363,NBA,thomais01,2720000,1990-91,1991,1990,Detroit Pistons
12364,NBA,thomais01,2960000,1991-92,1992,1991,Detroit Pistons
12365,NBA,thomais01,2272000,1992-93,1993,1992,Detroit Pistons
12366,NBA,thomais01,2520000,1993-94,1994,1993,Detroit Pistons
12367,NBA,thomaja01,31963,1999-00,2000,1999,Golden State Warriors
12368,NBA,thomaja01,26636,1999-00,2000,1999,Boston Celtics
12369,NBA,thomaja02,148698,2005-06,2006,2005,Philadelphia 76ers
12370,NBA,thomaji01,80000,1984-85,1985,1984,Indiana Pacers
12371,NBA,thomaji01,70000,1985-86,1986,1985,Los Angeles Clippers
12372,NBA,thomajo02,640440,1997-98,1998,1997,Boston Celtics
12373,NBA,thomajo02,737000,1998-99,1999,1998,Toronto Raptors
12374,NBA,thomajo02,832560,1999-00,2000,1999,Toronto Raptors
12375,NBA,thomajo02,178675,2005-06,2006,2005,Atlanta Hawks
12376,NBA,thomajo02,103443,2005-06,2006,2005,Memphis Grizzlies
12377,NBA,thomake01,823440,1999-00,2000,1999,Houston Rockets
12378,NBA,thomake01,885120,2000-01,2001,2000,Houston Rockets
12379,NBA,thomake01,946920,2001-02,2002,2001,Houston Rockets
12380,NBA,thomake01,1557684,2002-03,2003,2002,Philadelphia 76ers
12381,NBA,thomake01,5500000,2003-04,2004,2003,Philadelphia 76ers
12382,NBA,thomake01,6000000,2004-05,2005,2004,Philadelphia 76ers
12383,NBA,thomake01,6500000,2005-06,2006,2005,Sacramento Kings
12384,NBA,thomake01,7187500,2006-07,2007,2006,Sacramento Kings
12385,NBA,thomake01,7875000,2007-08,2008,2007,Sacramento Kings
12386,NBA,thomake01,8562500,2008-09,2009,2008,Sacramento Kings
12387,NBA,thomake01,8775000,2009-10,2010,2009,Sacramento Kings
12388,NBA,thomaku01,1071000,1995-96,1996,1995,Miami Heat
12389,NBA,thomaku01,1238000,1996-97,1997,1996,Miami Heat
12390,NBA,thomaku01,1398960,1997-98,1998,1997,Dallas Mavericks
12391,NBA,thomaku01,1750000,1998-99,1999,1998,New York Knicks
12392,NBA,thomaku01,1925000,1999-00,2000,1999,New York Knicks
12393,NBA,thomaku01,3680000,2000-01,2001,2000,New York Knicks
12394,NBA,thomaku01,4413375,2001-02,2002,2001,New York Knicks
12395,NBA,thomaku01,4903750,2002-03,2003,2002,New York Knicks
12396,NBA,thomaku01,5394125,2003-04,2004,2003,New York Knicks
12397,NBA,thomaku01,5884500,2004-05,2005,2004,New York Knicks
12398,NBA,thomaku01,6620062,2005-06,2006,2005,Phoenix Suns
12399,NBA,thomaku01,7821482,2006-07,2007,2006,Phoenix Suns
12400,NBA,thomaku01,8091188,2007-08,2008,2007,San Antonio Spurs
12401,NBA,thomaku01,4200000,2008-09,2009,2008,San Antonio Spurs
12402,NBA,thomaku01,3800000,2009-10,2010,2009,Milwaukee Bucks
12403,NBA,thomaku01,1352181,2010-11,2011,2010,Chicago Bulls
12404,NBA,thomala01,328444,2011-12,2012,2011,New Orleans Hornets
12405,NBA,thomala01,762195,2012-13,2013,2012,New Orleans Hornets
12406,NBA,thomala01,884293,2013-14,2014,2013,New Orleans Pelicans
12407,NBA,thomala01,403784,2014-15,2015,2014,New York Knicks
12408,NBA,thomala01,1650000,2015-16,2016,2015,New York Knicks
12409,NBA,thomala01,6191000,2016-17,2017,2016,New York Knicks
12410,NBA,thomala01,6655325,2017-18,2018,2017,New York Knicks
12411,NBA,thomama01,103104,2011-12,2012,2011,San Antonio Spurs
12412,NBA,thomama01,474000,2014-15,2015,2014,Philadelphia 76ers
12413,NBA,thomati01,1614240,1997-98,1998,1997,Philadelphia 76ers
12414,NBA,thomati01,1856000,1998-99,1999,1998,Milwaukee Bucks
12415,NBA,thomati01,2098560,1999-00,2000,1999,Milwaukee Bucks
12416,NBA,thomati01,8510000,2000-01,2001,2000,Milwaukee Bucks
12417,NBA,thomati01,9675000,2001-02,2002,2001,Milwaukee Bucks
12418,NBA,thomati01,10750000,2002-03,2003,2002,Milwaukee Bucks
12419,NBA,thomati01,11825000,2003-04,2004,2003,Milwaukee Bucks
12420,NBA,thomati01,12900000,2004-05,2005,2004,New York Knicks
12421,NBA,thomati01,13975000,2005-06,2006,2005,Chicago Bulls
12422,NBA,thomati01,5215000,2006-07,2007,2006,Los Angeles Clippers
12423,NBA,thomati01,5632200,2007-08,2008,2007,Los Angeles Clippers
12424,NBA,thomati01,6049400,2008-09,2009,2008,Chicago Bulls
12425,NBA,thomati01,6466600,2009-10,2010,2009,Chicago Bulls
12426,NBA,thomati01,1306455,2009-10,2010,2009,Dallas Mavericks
12427,NBA,thomaty01,3260760,2006-07,2007,2006,Chicago Bulls
12428,NBA,thomaty01,3505320,2007-08,2008,2007,Chicago Bulls
12429,NBA,thomaty01,3749880,2008-09,2009,2008,Chicago Bulls
12430,NBA,thomaty01,4743598,2009-10,2010,2009,Charlotte Bobcats
12431,NBA,thomaty01,6611570,2010-11,2011,2010,Charlotte Bobcats
12432,NBA,thomaty01,7305765,2011-12,2012,2011,Charlotte Bobcats
12433,NBA,thomaty01,8000000,2012-13,2013,2012,Charlotte Bobcats
12434,NBA,thomaty01,9388000,2014-15,2015,2014,Charlotte Hornets
12435,NBA,thomaty01,72234,2014-15,2015,2014,Memphis Grizzlies
12436,NBA,thomptr02,473604,2011-12,2012,2011,Los Angeles Clippers
12437,NBA,thomptr02,762195,2012-13,2013,2012,Los Angeles Clippers
12438,NBA,thompbe01,120000,1985-86,1986,1985,Phoenix Suns
12439,NBA,thompbe01,150000,1987-88,1988,1987,Phoenix Suns
12440,NBA,thompbe01,200000,1988-89,1989,1988,Houston Rockets
12441,NBA,thompbi01,230000,1987-88,1988,1987,Los Angeles Lakers
12442,NBA,thompbi01,265000,1988-89,1989,1988,Miami Heat
12443,NBA,thompbi01,400000,1990-91,1991,1990,Miami Heat
12444,NBA,thompbr01,650000,1994-95,1995,1994,Orlando Magic
12445,NBA,thompbr01,825000,1995-96,1996,1995,Orlando Magic
12446,NBA,thompbr01,1118000,1996-97,1997,1996,Utah Jazz
12447,NBA,thompbr01,214300,1996-97,1997,1996,Denver Nuggets
12448,NBA,thompdi01,398762,2005-06,2006,2005,Phoenix Suns
12449,NBA,thompdi01,89101,2006-07,2007,2006,Atlanta Hawks
12450,NBA,thompho01,816482,2014-15,2015,2014,Philadelphia 76ers
12451,NBA,thompho01,947276,2015-16,2016,2015,Philadelphia 76ers
12452,NBA,thompho01,442126,2016-17,2017,2016,Philadelphia 76ers
12453,NBA,thompho01,119494,2016-17,2017,2016,New Orleans Pelicans
12454,NBA,thompja02,1893840,2008-09,2009,2008,Sacramento Kings
12455,NBA,thompja02,2035920,2009-10,2010,2009,Sacramento Kings
12456,NBA,thompja02,2178000,2010-11,2011,2010,Sacramento Kings
12457,NBA,thompja02,3001284,2011-12,2012,2011,Sacramento Kings
12458,NBA,thompja02,5250000,2012-13,2013,2012,Sacramento Kings
12459,NBA,thompja02,5643750,2013-14,2014,2013,Sacramento Kings
12460,NBA,thompja02,6037500,2014-15,2015,2014,Sacramento Kings
12461,NBA,thompja02,6431250,2015-16,2016,2015,Golden State Warriors
12462,NBA,thompja02,328955,2015-16,2016,2015,Toronto Raptors
12463,NBA,thompja02,945126,2016-17,2017,2016,Golden State Warriors
12464,NBA,thompja02,945126,2017-18,2018,2017,Golden State Warriors
12465,NBA,thompke01,150000,1993-94,1994,1993,Portland Trail Blazers
12466,NBA,thompkl01,2126520,2011-12,2012,2011,Golden State Warriors
12467,NBA,thompkl01,2286000,2012-13,2013,2012,Golden State Warriors
12468,NBA,thompkl01,2317920,2013-14,2014,2013,Golden State Warriors
12469,NBA,thompkl01,3075880,2014-15,2015,2014,Golden State Warriors
12470,NBA,thompkl01,15500000,2015-16,2016,2015,Golden State Warriors
12471,NBA,thompkl01,16663575,2016-17,2017,2016,Golden State Warriors
12472,NBA,thompkl01,17826150,2017-18,2018,2017,Golden State Warriors
12473,NBA,thompla01,277000,1984-85,1985,1984,Kansas City Kings
12474,NBA,thompla01,352000,1985-86,1986,1985,Sacramento Kings
12475,NBA,thompla01,636000,1987-88,1988,1987,Sacramento Kings
12476,NBA,thompla01,636000,1988-89,1989,1988,Sacramento Kings
12477,NBA,thompla01,2000000,1990-91,1991,1990,Indiana Pacers
12478,NBA,thompla01,2000000,1991-92,1992,1991,Indiana Pacers
12479,NBA,thompla01,2000000,1992-93,1993,1992,Indiana Pacers
12480,NBA,thompla01,2000000,1993-94,1994,1993,Indiana Pacers
12481,NBA,thompla01,2000000,1994-95,1995,1994,Indiana Pacers
12482,NBA,thompla01,247500,1996-97,1997,1996,Denver Nuggets
12483,NBA,thompla01,510000,1999-00,2000,1999,Indiana Pacers
12484,NBA,thompmy01,750000,1984-85,1985,1984,Portland Trail Blazers
12485,NBA,thompmy01,595000,1985-86,1986,1985,Portland Trail Blazers
12486,NBA,thompmy01,712000,1987-88,1988,1987,Los Angeles Lakers
12487,NBA,thompmy01,812000,1988-89,1989,1988,Los Angeles Lakers
12488,NBA,thompmy01,615000,1990-91,1991,1990,Los Angeles Lakers
12489,NBA,thompmy01,1807000,1991-92,1992,1991,Los Angeles Lakers
12490,NBA,thompmy02,168035,2011-12,2012,2011,Cleveland Cavaliers
12491,NBA,thomppa01,90000,1984-85,1985,1984,Cleveland Cavaliers
12492,NBA,thomppa01,85000,1985-86,1986,1985,Philadelphia 76ers
12493,NBA,thomptr01,3726600,2011-12,2012,2011,Cleveland Cavaliers
12494,NBA,thomptr01,4006080,2012-13,2013,2012,Cleveland Cavaliers
12495,NBA,thomptr01,4062000,2013-14,2014,2013,Cleveland Cavaliers
12496,NBA,thomptr01,5138430,2014-15,2015,2014,Cleveland Cavaliers
12497,NBA,thomptr01,14260870,2015-16,2016,2015,Cleveland Cavaliers
12498,NBA,thomptr01,15330435,2016-17,2017,2016,Cleveland Cavaliers
12499,NBA,thomptr01,16400000,2017-18,2018,2017,Cleveland Cavaliers
12500,NBA,thornal01,1652280,2007-08,2008,2007,Los Angeles Clippers
12501,NBA,thornal01,1776240,2008-09,2009,2008,Los Angeles Clippers
12502,NBA,thornal01,1900200,2009-10,2010,2009,Washington Wizards
12503,NBA,thornal01,2814196,2010-11,2011,2010,Washington Wizards
12504,NBA,thornbo01,70000,1985-86,1986,1985,New York Knicks
12505,NBA,thornbo01,80000,1986-87,1987,1986,New York Knicks
12506,NBA,thornbo01,125000,1987-88,1988,1987,Philadelphia 76ers
12507,NBA,thornbo01,200000,1988-89,1989,1988,Philadelphia 76ers
12508,NBA,thornbo01,335000,1990-91,1991,1990,Minnesota Timberwolves
12509,NBA,thornbo01,335000,1991-92,1992,1991,Minnesota Timberwolves
12510,NBA,thornma01,457888,2009-10,2010,2009,New Orleans Hornets
12511,NBA,thornma01,762195,2010-11,2011,2010,Sacramento Kings
12512,NBA,thornma01,7000000,2011-12,2012,2011,Sacramento Kings
12513,NBA,thornma01,7525000,2012-13,2013,2012,Sacramento Kings
12514,NBA,thornma01,8050000,2013-14,2014,2013,Sacramento Kings
12515,NBA,thornma01,8575000,2014-15,2015,2014,Phoenix Suns
12516,NBA,thornma01,1186000,2015-16,2016,2015,Houston Rockets
12517,NBA,thornma01,251107,2015-16,2016,2015,Washington Wizards
12518,NBA,thornma01,1315448,2016-17,2017,2016,Brooklyn Nets
12519,NBA,thornsi01,815615,2017-18,2018,2017,Los Angeles Clippers
12520,NBA,thorpot01,225000,1984-85,1985,1984,Kansas City Kings
12521,NBA,thorpot01,297500,1985-86,1986,1985,Sacramento Kings
12522,NBA,thorpot01,337500,1987-88,1988,1987,Sacramento Kings
12523,NBA,thorpot01,1100000,1988-89,1989,1988,Houston Rockets
12524,NBA,thorpot01,1100000,1989-90,1990,1989,Houston Rockets
12525,NBA,thorpot01,1760000,1990-91,1991,1990,Houston Rockets
12526,NBA,thorpot01,1786000,1991-92,1992,1991,Houston Rockets
12527,NBA,thorpot01,2102000,1992-93,1993,1992,Houston Rockets
12528,NBA,thorpot01,2418000,1993-94,1994,1993,Houston Rockets
12529,NBA,thorpot01,2578400,1994-95,1995,1994,Houston Rockets
12530,NBA,thorpot01,2607000,1995-96,1996,1995,Detroit Pistons
12531,NBA,thorpot01,7000000,1996-97,1997,1996,Detroit Pistons
12532,NBA,thorpot01,5700000,1997-98,1998,1997,Vancouver Grizzlies
12533,NBA,thorpot01,4400000,1998-99,1999,1998,Washington Wizards
12534,NBA,thorpot01,2000000,1999-00,2000,1999,Miami Heat
12535,NBA,thorpot01,2200000,2000-01,2001,2000,Charlotte Hornets
12536,NBA,threase01,78000,1984-85,1985,1984,Philadelphia 76ers
12537,NBA,threase01,113000,1985-86,1986,1985,Philadelphia 76ers
12538,NBA,threase01,270000,1987-88,1988,1987,Seattle SuperSonics
12539,NBA,threase01,275000,1988-89,1989,1988,Seattle SuperSonics
12540,NBA,threase01,650000,1990-91,1991,1990,Seattle SuperSonics
12541,NBA,threase01,612000,1991-92,1992,1991,Los Angeles Lakers
12542,NBA,threase01,796000,1992-93,1993,1992,Los Angeles Lakers
12543,NBA,threase01,2400000,1993-94,1994,1993,Los Angeles Lakers
12544,NBA,threase01,2400000,1994-95,1995,1994,Los Angeles Lakers
12545,NBA,threase01,2400000,1995-96,1996,1995,Los Angeles Lakers
12546,NBA,tinslja01,749160,2001-02,2002,2001,Indiana Pacers
12547,NBA,tinslja01,805320,2002-03,2003,2002,Indiana Pacers
12548,NBA,tinslja01,861600,2003-04,2004,2003,Indiana Pacers
12549,NBA,tinslja01,1554326,2004-05,2005,2004,Indiana Pacers
12550,NBA,tinslja01,5400000,2005-06,2006,2005,Indiana Pacers
12551,NBA,tinslja01,5850000,2006-07,2007,2006,Indiana Pacers
12552,NBA,tinslja01,6300000,2007-08,2008,2007,Indiana Pacers
12553,NBA,tinslja01,6750000,2008-09,2009,2008,Indiana Pacers
12554,NBA,tinslja01,5200000,2009-10,2010,2009,Indiana Pacers
12555,NBA,tinslja01,990300,2009-10,2010,2009,Memphis Grizzlies
12556,NBA,tinslja01,5500000,2010-11,2011,2010,Indiana Pacers
12557,NBA,tisdawa01,987000,1985-86,1986,1985,Indiana Pacers
12558,NBA,tisdawa01,1000000,1987-88,1988,1987,Indiana Pacers
12559,NBA,tisdawa01,1000000,1988-89,1989,1988,Indiana Pacers
12560,NBA,tisdawa01,2500000,1989-90,1990,1989,Sacramento Kings
12561,NBA,tisdawa01,2330000,1990-91,1991,1990,Sacramento Kings
12562,NBA,tisdawa01,2333000,1991-92,1992,1991,Sacramento Kings
